time,curpos_x,curpos_y,curpos_z,curpos_a,curpos_c,mpt,melt_pool_area,outpower
2025-08-27 10:54:53.844,56.812,28.326,101.846,159.438,-62.526,1556.7483719622355,,504.21415454412994
2025-08-27 10:54:53.878,63.102,65.916,-12.926,40.565,49.023,1667.8184694550225,,491.1349737771391
2025-08-27 10:54:53.938,146.718,-12.028,75.552,11.814,19.982,1621.7648061553032,,499.45990011845794
2025-08-27 10:54:53.971,96.009,45.39,36.326,58.576,145.569,1490.18650142826,,494.56496894171454
2025-08-27 10:54:54.029,-22.398,83.109,46.991,-23.613,130.348,1741.9881648982876,,492.30788743862297
2025-08-27 10:54:54.060,-48.975,99.402,81.23,94.946,94.966,1470.669687048341,,504.58461788466417
2025-08-27 10:54:54.123,28.799,86.293,98.389,174.125,-95.12,1575.915766228118,,486.8612181929186
2025-08-27 10:54:54.155,89.42,78.062,20.626,87.249,-42.523,1564.2999540800834,,507.2411938429924
2025-08-27 10:54:54.217,40.455,54.159,-35.127,36.041,24.583,1496.419745131514,,494.3924182483766
2025-08-27 10:54:54.248,30.655,84.39,5.122,1.002,171.144,1393.5854833467392,,500.7586394870863
2025-08-27 10:54:54.312,110.489,65.877,-4.881,110.338,31.409,1671.562710855146,,511.37623460356775
2025-08-27 10:54:54.347,6.122,59.925,8.601,81.509,50.876,1446.767954713158,,488.7394071032599
2025-08-27 10:54:54.405,58.106,52.656,112.907,153.946,40.168,1609.5556968504272,,484.7199569097006
2025-08-27 10:54:54.436,102.977,5.525,0.781,2.585,-1.716,1610.4517751049789,,508.37748700030477
2025-08-27 10:54:54.468,100.636,69.72,10.556,113.586,88.669,1720.9039436637836,,490.75462083445206
2025-08-27 10:54:54.533,13.255,80.795,52.987,55.497,-19.02,1624.3230143256799,,484.84033060508574
2025-08-27 10:54:54.592,26.946,13.972,113.489,39.436,98.932,1311.5985540519268,,496.1530852425588
2025-08-27 10:54:54.624,89.157,138.065,-43.395,41.443,-26.534,1588.91233208702,,483.69287421608703
2025-08-27 10:54:54.685,61.951,73.096,74.942,99.848,41.953,1668.401851641985,,501.8599581772327
2025-08-27 10:54:54.717,93.352,24.539,81.451,67.184,31.247,1619.8558834203045,,501.34277011365305
2025-08-27 10:54:54.779,12.859,118.284,77.515,-29.897,60.27,1531.0290107992173,,508.2264856478433
2025-08-27 10:54:54.811,47.481,163.377,83.825,74.158,75.751,1587.4963838464157,,488.27440372951065
2025-08-27 10:54:54.874,86.379,83.648,121.482,91.703,72.119,1684.987472501251,,519.4508051407463
2025-08-27 10:54:54.906,104.237,118.654,56.388,104.362,0.114,1587.8958422530216,,492.43939853599556
2025-08-27 10:54:54.962,48.102,34.94,119.649,70.877,15.852,1465.6175823958015,,506.1941646714938
2025-08-27 10:54:54.986,57.388,84.71,16.039,8.042,-22.932,1510.295706928484,,493.53977757398843
2025-08-27 10:54:55.040,-16.016,50.428,44.072,57.121,67.775,1545.4035969357021,,504.6210384790089
2025-08-27 10:54:55.110,16.523,33.664,62.444,145.929,107.112,1738.1758180110155,,479.662632082573
2025-08-27 10:54:55.138,39.103,68.27,89.013,16.62,112.361,1685.8173492023043,,506.07684796261424
2025-08-27 10:54:55.169,10.198,19.031,125.227,106.427,22.785,1520.6057130264774,,498.97602435922903
2025-08-27 10:54:55.201,55.764,13.001,0.502,41.659,-2.38,1592.1034752351277,,508.18442375219274
2025-08-27 10:54:55.283,0.2,32.767,111.218,87.316,2.998,1603.5200867152375,,496.05874174851107
2025-08-27 10:54:55.323,71.184,17.842,75.538,-12.425,26.785,1678.6464247664662,,491.3967247755956
2025-08-27 10:54:55.357,-46.045,98.906,111.706,4.444,121.29,1674.058720211864,,505.2289513136177
2025-08-27 10:54:55.391,48.357,13.05,-25.404,-25.396,31.329,1566.901035480283,,493.3044625000698
2025-08-27 10:54:55.447,62.595,-27.268,1.342,131.554,16.032,1631.4320851753166,,505.547623098729
2025-08-27 10:54:55.515,58.835,76.077,18.23,43.601,12.166,1588.4929819548424,,505.9608840813711
2025-08-27 10:54:55.544,107.596,-34.873,33.535,-33.653,86.062,1766.805690960718,,497.7786260881988
2025-08-27 10:54:55.597,-2.821,138.289,153.159,152.366,19.108,1758.0443217729558,,502.8387506079691
2025-08-27 10:54:55.667,88.461,86.184,8.399,24.797,-0.353,1702.2457841592784,,488.9814097351
2025-08-27 10:54:55.701,83.833,40.143,-23.618,43.988,80.061,1424.5606448258357,,480.4391840983969
2025-08-27 10:54:55.747,7.586,88.945,7.559,100.767,54.173,1673.6266477889144,,502.84845661178184
2025-08-27 10:54:55.809,89.823,66.329,40.85,70.23,50.114,1523.5249727462042,,490.9089439725764
2025-08-27 10:54:55.844,47.377,10.495,44.737,109.495,37.297,1567.6589438533235,,499.8903129748872
2025-08-27 10:54:55.903,-92.096,122.933,-68.026,67.75,-27.84,1560.612414833066,,507.35987438606344
2025-08-27 10:54:55.935,28.583,89.063,-16.198,-34.116,54.825,1740.0428753684023,,526.0945230279762
2025-08-27 10:54:56.000,-31.627,19.843,74.802,74.961,-46.642,1723.2161173112834,,492.77532415790876
2025-08-27 10:54:56.030,17.974,37.487,209.988,5.958,10.984,1575.1078776220622,,502.7456846146979
2025-08-27 10:54:56.091,74.088,57.338,59.623,12.787,44.702,1690.7843097430996,,499.3019835472451
2025-08-27 10:54:56.123,59.44,88.122,154.901,13.391,51.731,1623.3513596975936,,488.0068479345639
2025-08-27 10:54:56.186,10.849,40.922,-9.802,87.015,22.472,1557.6229713046444,,489.1439126028182
2025-08-27 10:54:56.220,55.207,110.469,95.078,24.34,3.413,1682.7777514580982,,505.825257993082
2025-08-27 10:54:56.279,96.525,53.048,71.796,74.696,-1.232,1646.121676582018,,499.26308406944287
2025-08-27 10:54:56.310,11.282,-19.945,-12.87,27.872,12.032,1521.751502641971,,496.0956620365037
2025-08-27 10:54:56.371,116.589,28.446,-40.735,52.067,62.994,1587.9052830298194,,496.00773052568957
2025-08-27 10:54:56.402,57.763,2.586,46.72,15.217,89.17,1577.2281596571586,,497.25353721117955
2025-08-27 10:54:56.464,39.028,59.839,41.351,-61.337,58.416,1577.2478027742136,,513.8761472908128
2025-08-27 10:54:56.496,125.578,89.24,125.125,53.267,-31.277,1567.2909969464954,,495.1393857727564
2025-08-27 10:54:56.558,55.661,62.791,24.972,-46.244,115.103,1474.155479665366,,497.364511424312
2025-08-27 10:54:56.589,7.918,92.01,126.151,-31.061,39.806,1675.5764727645321,,497.94018315078415
2025-08-27 10:54:56.653,-34.82,26.22,-6.512,114.664,23.391,1884.3912759350019,,512.8486572205954
2025-08-27 10:54:56.683,24.108,64.225,38.591,-33.753,0.724,1367.6985917370648,,501.788424654994
2025-08-27 10:54:56.747,53.402,27.523,16.359,9.91,85.8,1672.022331721393,,492.3913712256371
2025-08-27 10:54:56.776,66.267,-27.84,6.196,46.87,53.925,1657.8378676760785,,500.8642356273054
2025-08-27 10:54:56.837,-14.917,84.944,120.438,42.795,-0.706,1575.6902152770103,,509.2692321228946
2025-08-27 10:54:56.872,38.796,34.71,4.452,41.575,25.563,1856.9014567029637,,515.7319772236173
2025-08-27 10:54:56.931,32.405,66.391,27.045,41.277,32.704,1618.6974148293227,,500.66468816426107
2025-08-27 10:54:56.961,73.493,75.915,16.287,-74.115,151.869,1556.6073434402451,,517.0302862472042
2025-08-27 10:54:57.025,69.025,14.055,7.659,56.106,56.449,1645.7875742258873,,483.24902280921214
2025-08-27 10:54:57.055,175.76,56.005,87.901,102.136,98.001,1721.121424664465,,503.72329920007314
2025-08-27 10:54:57.117,23.099,55.418,43.448,150.807,-7.184,1718.4614648910313,,487.2169262298549
2025-08-27 10:54:57.148,7.453,-11.055,53.908,88.185,-18.481,1610.3342052435803,,492.6325451895162
2025-08-27 10:54:57.210,51.604,-0.827,81.913,27.389,127.97,1644.0058023487134,,494.05902369966407
2025-08-27 10:54:57.241,32.233,92.795,38.758,-8.534,-4.155,1722.0438909872341,,505.49578689364324
2025-08-27 10:54:57.304,20.137,54.38,67.826,41.701,43.585,1676.2648856806097,,508.28265370910475
2025-08-27 10:54:57.333,84.229,57.346,75.102,2.623,123.423,1697.4359129340253,,478.1204767833027
2025-08-27 10:54:57.396,12.723,105.645,102.531,33.285,67.917,1761.538168882924,,506.6472630680786
2025-08-27 10:54:57.428,5.136,130.919,-37.024,114.878,51.994,1618.4382467981382,,505.5249717779432
2025-08-27 10:54:57.495,24.302,-25.314,61.716,55.243,77.38,1642.3084699339859,,498.2600651541262
2025-08-27 10:54:57.522,34.814,43.885,61.488,58.769,69.024,1507.5305316023903,,497.5686354895072
2025-08-27 10:54:57.584,69.673,178.529,80.46,31.714,117.346,1540.4841059152207,,518.4163340742712
2025-08-27 10:54:57.616,46.695,16.683,33.608,62.764,49.844,1632.2991426312722,,498.72908427647815
2025-08-27 10:54:57.679,33.662,-3.2,-10.158,96.331,81.137,1623.5421154644105,,490.2368366242045
2025-08-27 10:54:57.711,77.834,63.656,20.304,92.2,113.551,1720.6777416177692,,491.4553591199634
2025-08-27 10:54:57.772,24.922,28.437,19.481,27.148,-53.365,1660.2996455978355,,512.2491055088211
2025-08-27 10:54:57.803,85.788,55.395,81.833,13.276,27.734,1794.8193293019592,,502.5134516506668
2025-08-27 10:54:57.867,45.141,-25.045,-80.161,55.968,134.293,1397.561438468575,,495.5900167963398
2025-08-27 10:54:57.897,66.92,57.124,83.765,40.085,-13.011,1441.3158298997005,,511.93934441385215
2025-08-27 10:54:57.960,60.353,-28.468,60.193,92.421,11.897,1548.7734741976499,,477.23396278742644
2025-08-27 10:54:57.990,-79.453,97.442,15.113,43.881,75.502,1689.5573714695956,,498.7105026417972
2025-08-27 10:54:58.053,-73.729,-11.548,65.767,-40.943,110.857,1564.3651276046835,,505.8130353366062
2025-08-27 10:54:58.083,50.663,34.502,97.814,13.021,64.996,1692.1922045749734,,525.153012984972
2025-08-27 10:54:58.146,69.225,35.436,12.808,167.837,150.395,1566.2447909419086,,509.99106004257453
2025-08-27 10:54:58.177,19.389,199.257,8.036,50.328,22.768,1756.2582754079713,,491.89306678116156
2025-08-27 10:54:58.240,44.35,51.025,110.637,23.232,36.133,1769.0727984183425,,491.3641458228657
2025-08-27 10:54:58.272,-39.704,22.933,42.197,90.7,65.835,1790.94969270395,,508.3027673858598
2025-08-27 10:54:58.335,26.089,62.522,33.118,27.634,68.824,1595.930198300305,,508.7927881301021
2025-08-27 10:54:58.368,21.625,124.205,106.887,125.199,45.087,1459.807103844631,,498.85403590054483
2025-08-27 10:54:58.427,57.596,-9.546,80.764,-3.565,86.754,1650.6142848631214,,504.193479618031
2025-08-27 10:54:58.459,44.617,143.592,15.941,-18.144,-16.31,1550.383514427803,,505.08932085863603
2025-08-27 10:54:58.523,-25.153,-18.642,-3.327,-14.279,-2.478,1657.8396317102095,,484.86608661483604
2025-08-27 10:54:58.552,107.933,6.504,90.802,6.601,63.776,1698.1740729391681,,513.8609861125829
2025-08-27 10:54:58.613,71.488,-51.867,3.817,88.192,78.849,1574.9238948211182,,505.0031111599949
2025-08-27 10:54:58.644,42.42,54.55,90.094,3.456,47.393,1699.2697573338653,,495.07870116734
2025-08-27 10:54:58.710,70.736,30.411,17.197,75.151,19.153,1582.3885206472664,,494.83951376224735
2025-08-27 10:54:58.738,50.511,83.987,20.94,36.176,25.305,1567.2652120896034,,513.8466359362061
2025-08-27 10:54:58.794,86.246,-32.224,-20.999,63.942,128.673,1818.5462727373688,,495.57036172179227
2025-08-27 10:54:58.794,86.246,-32.224,-20.999,63.942,128.673,1818.5462727373688,,495.57036172179227
2025-08-27 10:54:58.893,97.59,15.411,12.573,58.854,82.238,1678.9285377950941,,504.4759746727717
2025-08-27 10:54:58.924,36.338,54.208,20.287,13.05,34.341,1701.166377494572,,491.06694735414504
2025-08-27 10:54:58.956,-35.919,134.316,90.852,64.842,16.694,1531.1589453927647,,516.2895995771776
2025-08-27 10:54:59.035,125.582,11.936,90.943,80.218,-9.776,1601.008871359447,,493.2447256692524
2025-08-27 10:54:59.067,122.763,13.612,36.408,86.636,39.619,1618.1828720395345,,495.73796199697017
2025-08-27 10:54:59.127,28.988,-11.356,96.72,81.243,8.307,1560.0653038983567,,493.9106304689683
2025-08-27 10:54:59.158,57.822,129.381,28.686,82.963,-0.579,1625.945835349007,,494.52053340101435
2025-08-27 10:54:59.220,-39.574,-53.526,-9.396,117.91,118.405,1496.1452966254396,,492.7294649024264
2025-08-27 10:54:59.253,82.752,31.342,50.539,21.235,-9.233,1566.5647251314324,,505.61527614097287
2025-08-27 10:54:59.315,26.401,68.651,47.884,-3.118,70.777,1509.150913139234,,503.0291256280815
2025-08-27 10:54:59.347,28.978,43.92,143.416,25.06,-33.061,1514.3542533431867,,493.10305196782537
2025-08-27 10:54:59.409,89.356,86.399,72.021,41.104,69.932,1685.444057935503,,510.3179007500277
2025-08-27 10:54:59.441,128.419,27.283,53.998,-19.06,54.83,1734.384311621839,,512.8223075483502
2025-08-27 10:54:59.502,59.014,39.834,-33.96,41.771,1.458,1499.4025468771615,,510.63301885019735
2025-08-27 10:54:59.534,47.887,106.506,39.625,99.786,-9.071,1706.2760431309098,,486.98335050249244
2025-08-27 10:54:59.595,50.077,31.218,112.655,76.948,74.17,1621.5057238206148,,509.9773573015395
2025-08-27 10:54:59.627,-14.538,70.799,126.317,103.736,97.429,1564.37385840248,,495.8911333070778
2025-08-27 10:54:59.659,45.495,61.674,99.823,134.848,74.629,1545.9707175950932,,485.66742999755434
2025-08-27 10:54:59.690,75.155,97.052,131.16,-24.994,14.373,1497.759921495743,,500.7586663803194
2025-08-27 10:54:59.746,38.354,99.046,-6.656,180.446,83.738,1692.558360923592,,489.66805568694144
2025-08-27 10:54:59.794,26.561,25.281,-42.89,44.492,16.583,1613.2391068129527,,505.03756805890964
2025-08-27 10:54:59.854,95.29,83.722,14.609,15.527,31.349,1521.176557149232,,496.92902261194354
2025-08-27 10:54:59.854,95.29,83.722,14.609,15.527,31.349,1521.176557149232,,496.92902261194354
2025-08-27 10:54:59.937,146.64,-32.598,80.16,18.383,19.248,1627.7385357121757,,494.5818984232049
2025-08-27 10:54:59.937,146.64,-32.598,80.16,18.383,19.248,1627.7385357121757,,494.5818984232049
2025-08-27 10:55:00.007,83.625,20.329,-35.174,11.722,118.489,1632.247115732964,,507.53647895913815
2025-08-27 10:55:00.007,83.625,20.329,-35.174,11.722,118.489,1632.247115732964,,507.53647895913815
2025-08-27 10:55:00.083,3.686,82.459,70.16,35.978,-7.252,1445.296242953211,,493.07807950599164
2025-08-27 10:55:00.150,60.172,88.935,48.105,14.205,4.11,1436.0695380512768,,510.4562978180213
2025-08-27 10:55:00.186,12.837,46.861,115.024,-32.074,50.027,1726.4102572146994,,496.63645454044774
2025-08-27 10:55:00.248,191.724,50.13,87.57,0.623,5.382,1571.6312921523693,,521.3507834496578
2025-08-27 10:55:00.278,24.137,68.839,104.685,38.792,-18.102,1668.409696250465,,491.9460815339929
2025-08-27 10:55:00.344,61.615,27.799,-7.639,12.737,-6.934,1610.9747813099775,,497.94267319595605
